medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
C7B6A230875619413F08D3AA1EE78A26,F2C8E557315A661F8909201C4E6DA096,CMT,1,N,2013-09-19 10:22:46,2013-09-19 10:29:44,1,417,1.40,-73.980293,40.745403,-73.98732,40.729115
B85CD162255896F8C744308E2DD4E68D,45C21DD7DC65ED8C5F0D0F1357D91D73,CMT,1,N,2013-09-22 20:26:34,2013-09-22 20:30:43,1,248,1.00,-73.986084,40.726604,-73.974609,40.736332
34C7D776537776326F73FFC8018308B4,3505ED69F363C091E2BB6B54A8A27D48,CMT,1,N,2013-09-21 14:11:19,2013-09-21 14:14:32,1,192,.20,-73.973663,40.764465,-73.972496,40.763607
F67E89E41C895E061ED9066565E626C0,C9BC28ABD07A4EC000F16BB205E42176,CMT,1,N,2013-09-21 09:52:11,2013-09-21 09:57:09,1,297,1.00,-73.979416,40.784721,-73.98893,40.777729
38C929BB62D52AA8E99CA695D74F690A,23ADC4377F5CC0B1422E9805BFE8095D,CMT,1,N,2013-09-16 17:39:09,2013-09-16 17:53:12,1,843,2.30,-73.981636,40.780579,-73.951157,40.778965
D2AB55F01AF27798676764A433417159,E7A1A91205704160E999F0371AC8731C,CMT,1,N,2013-09-19 16:26:48,2013-09-19 16:39:15,3,746,2.60,-73.987259,40.744785,-74.009834,40.721836
C942C02D715151D4336A8AFD0F59128B,9A3C3C2FE2DE100BCC1CB3F2153D6267,CMT,1,N,2013-09-19 23:47:36,2013-09-19 23:52:28,2,292,1.10,-73.990097,40.743668,-74.00563,40.741104
3F823EE1B652572EBC0FFC0FA928FA1E,D1C183E3A23A808A4AE3B7FBC914CC2B,CMT,1,N,2013-09-22 18:37:21,2013-09-22 19:07:30,2,1808,5.70,-74.009537,40.710381,-73.986969,40.755238
5D7054D121F7AFEF5D67FD93AB1DF05E,F19F58F36553F30A2DB6AF36FDA4282B,CMT,1,N,2013-09-16 15:52:04,2013-09-16 16:13:06,1,1262,5.70,-73.956444,40.775578,-73.987335,40.716259
46E1D7A26680888D78DF91FBEBC46EDD,7F4045E757E927C2A8FAA3DFFEC04BE0,CMT,1,N,2013-09-22 18:35:47,2013-09-22 18:45:24,1,577,2.20,-73.968575,40.755085,-73.991951,40.734505
292E77869022E8326996B7D05E064689,6E2D12608A4E42A71E70E6F489868568,CMT,1,N,2013-09-18 04:27:38,2013-09-18 04:38:32,1,653,2.90,-73.999237,40.727859,-73.973022,40.755547
0B08884791C553B882C48473B5ED3B59,9E4D90DC414BB615AD765090D8F37E57,CMT,1,N,2013-09-17 14:40:48,2013-09-17 14:51:57,1,668,1.70,-73.991936,40.749779,-73.992363,40.730507
359577AA045D6E26572E3B92BFDC6E5C,819D4DD7D8D7646FB54053D66243892E,CMT,1,N,2013-09-16 09:16:43,2013-09-16 09:38:32,1,1308,1.20,-73.970818,40.754566,-73.9879,40.759651
65BCCEF8275B6F5109A95EB6DCE21A04,E1E2DD8B97AB23CC6737E4422B765064,CMT,1,N,2013-09-17 21:45:56,2013-09-17 21:52:02,1,365,1.00,-73.991562,40.749374,-73.977943,40.745575
CAC9D723EB6E6ED87ED98C409507B65F,9F6F718D3F312490C34EB5086FC3A0F3,CMT,1,N,2013-09-19 23:17:49,2013-09-19 23:30:00,1,731,7.20,-73.862869,40.769112,-73.946472,40.721603
EB21592CE6D70E55B25A9A80B44761C3,FCE5B92D71FA32DC290B43CCF8D02BDB,CMT,1,N,2013-09-22 10:18:33,2013-09-22 10:29:41,1,668,2.90,-73.982513,40.779907,-73.982903,40.750774
5BD01248C41330B7CBE188BCB7808710,3AE96A60FAE8215799C847F03EA63198,CMT,1,Y,2013-09-19 14:54:03,2013-09-19 15:06:22,1,739,2.10,-73.97699,40.765076,-73.966438,40.789364
3E21CB8C985E0F93458F31F8BB9D5F5B,92F13C4F40B95AD9EDE1878D76A1431D,CMT,1,N,2013-09-17 17:56:33,2013-09-17 18:03:06,1,393,1.50,-74.016075,40.714882,-74.008888,40.732586
E9BA494DC1A1F26D186394EFBB8327CF,BBF604B3A2426BFBAAC982AAAA0BF1B5,CMT,1,N,2013-09-18 21:19:52,2013-09-18 21:33:00,1,788,2.30,-73.983894,40.763226,-73.984245,40.737446
2F6EB85DA7DA06D0523846692010C631,B016CE8A97FD71A9483EB9CA85375A43,CMT,1,N,2013-09-16 21:41:28,2013-09-16 21:45:47,1,258,1.30,-73.965965,40.762238,-73.950951,40.774761
FE171574BB3C2E2D837A16173A2EE0B2,66AFC09F9F20FFB46D680E9451A7F507,CMT,1,N,2013-09-22 21:13:05,2013-09-22 21:19:01,3,356,1.30,-74.008209,40.739025,-74.002838,40.725986
9FABF33870AB539FD9C28451E49D2C52,DEF2A1A28102A56B76E340DF6874E8B7,CMT,1,N,2013-09-18 21:50:11,2013-09-18 22:00:32,1,621,2.20,-73.973206,40.752529,-73.997696,40.735107
EE2927F75C0FCC95DB4314DA055D0944,31C1767F1B1A285992705288B9024DD9,CMT,1,N,2013-09-20 18:53:46,2013-09-20 19:13:08,1,1162,2.50,-74.011566,40.709476,-73.97937,40.723328
E041F4E426E9592DF255F72DDD1491F2,12D42F9F3F9DF08BA0277180EAA63C6C,CMT,1,N,2013-09-22 11:09:14,2013-09-22 11:25:52,1,997,3.00,-73.956497,40.772255,-73.99472,40.760071
5F2016F794E442D2F8B5400D3D7042DF,36AED61C77804FE66F47B43C9FACD5C2,CMT,1,N,2013-09-17 10:39:39,2013-09-17 11:02:16,1,1357,5.70,-73.966087,40.753883,-73.998474,40.723404
9D477B85710F82025A3BE177C4B17C0C,578CC7ABCED093E88ED25C5E317AFC11,CMT,1,N,2013-09-22 18:23:51,2013-09-22 18:38:02,1,850,1.50,-73.994339,40.757584,-73.97776,40.746063
C8132233984CB6487836B18175B5183B,39C777D7AE6076F1AD477126FB326ED8,CMT,1,N,2013-09-16 20:47:42,2013-09-16 20:54:14,1,392,.40,-73.984215,40.755657,-73.990387,40.758526
C90494BDF0DD860A16674AE99F1C94A7,89928CA37BAFAD92B4D47F24B38445F3,CMT,1,N,2013-09-16 07:33:19,2013-09-16 07:42:25,1,545,1.10,-74.014824,40.718033,-74.006905,40.707088
51ED1402384D74BB8235D2BD402FB7CD,9C7560A4C618B9E5219FE4F8BE4F7DE0,CMT,1,N,2013-09-16 03:30:31,2013-09-16 03:57:43,1,1631,12.10,-74.001183,40.731533,-73.949188,40.613674
4EF1AAF6E2C210821064A3C17B410F35,3B11D975E7C834C5C9CA82A3484AF1E2,CMT,1,N,2013-09-22 12:44:26,2013-09-22 13:20:28,1,2162,10.40,-73.98597,40.77018,-73.832291,40.711983
0C509EDC100EDF3B0D5C57E638576265,3FDF09B5FC97DDC72FBE2DCF8166DE7D,CMT,1,N,2013-09-19 18:08:47,2013-09-19 18:27:07,1,1100,1.70,-73.994179,40.739498,-73.98616,40.755138
F03EC8F9D9CE8FD941367AB1A79674BA,84DD47F5677F8B9C7F9CFA8B7162DE30,CMT,1,N,2013-09-22 11:51:58,2013-09-22 11:59:57,3,479,1.30,-73.990402,40.771645,-73.976471,40.785641
B6E265A6A0CB44E7DF92FEDB77195151,FF615F00A5ABD2D00D5082636387A318,CMT,1,N,2013-09-16 09:49:29,2013-09-16 09:56:57,1,447,.80,-73.99295,40.755081,-73.98613,40.763462
31CEB44783B50EEE3A6CC1E43B37DFA2,0A6B1D82FA9DBD4907CC796929DD5BC4,CMT,1,N,2013-09-17 23:02:37,2013-09-17 23:22:51,1,1213,5.70,-73.984566,40.729656,-73.988182,40.685093
47D7BFDF540BFD20858B0329251B741B,ABE23CA71E2DE84972281BA1C70B6EBB,CMT,1,N,2013-09-19 01:12:44,2013-09-19 01:18:31,1,346,2.30,-73.98645,40.730633,-73.969093,40.757561
7A2F57FB676204CE127853F7B9CF9E84,C9C69DB62DF52253A94D5B6AB8CA526E,CMT,1,N,2013-09-21 23:54:26,2013-09-21 23:59:17,1,291,1.30,-73.993835,40.735905,-74.000793,40.747971
5191086622F86A17B025EDBD077E8BB0,BEB7353AF222ED0F363E658DCD635863,CMT,1,N,2013-09-18 09:08:01,2013-09-18 09:46:14,2,2292,11.10,-74.002846,40.760376,-73.865036,40.770424
CAD085D0BA3DE4D6D682A3F68D25F0B6,9544C5C668CC0F2A621AFC30592ABF74,CMT,1,N,2013-09-21 13:39:21,2013-09-21 13:56:53,1,1051,3.00,-73.973869,40.756069,-73.997765,40.735237
6A17373D456AFDB0AF2B2FEA6C3A940F,99243F87F91C51A1C5C5975FDC530BD3,CMT,1,N,2013-09-17 13:18:50,2013-09-17 13:49:24,1,1834,14.20,-73.865555,40.76939,-74.014381,40.709229
40BDC60317BD421CC2433D85FD98B779,56F5F59C3EC8ACA1F7A52B1FB63CABF4,CMT,1,N,2013-09-20 21:39:09,2013-09-20 21:51:06,1,716,2.20,-73.974022,40.754971,-73.988495,40.727566
478E7C31753D38896A9CAC38703F7F1D,40D9DD9F5F786CCF730277E83AB495CE,CMT,1,N,2013-09-16 07:12:18,2013-09-16 07:16:53,1,274,1.00,-73.995201,40.760651,-73.978638,40.756145
6F0CA83A850779B042314EF7C65D948E,37ABEADB5DF10CFCC8740521EB8D469B,CMT,1,N,2013-09-18 21:43:25,2013-09-18 22:00:14,1,1008,4.20,-73.988731,40.739479,-73.94809,40.783012
EB3BAA8AA77D7165AD7F16DFE355AA06,441FCE186A803A69DE105EA8C8EB6381,CMT,1,N,2013-09-22 22:01:49,2013-09-22 22:14:03,1,733,2.50,-73.963921,40.76136,-73.994423,40.745899
7345603E94164FE00A7A4F0C1348ADBA,B26011CF590FC755809DE45CE5EE589D,CMT,1,N,2013-09-22 18:47:21,2013-09-22 19:03:22,1,961,3.40,-73.978157,40.763416,-73.980339,40.726906
FE0B0ED2B86356C4282FC4454B56EAEE,612516D203F3B550DD0DF277FA54FF12,CMT,1,N,2013-09-17 08:57:04,2013-09-17 09:06:01,1,537,1.50,-74.006966,40.72963,-73.991325,40.738239
A47000BADBBAEB2CA1F5FD5B8C2F042A,1E8DA9E2DA4265244B883AB7D0CDE4DC,CMT,1,N,2013-09-18 20:30:26,2013-09-18 20:42:09,1,702,2.40,-73.969521,40.757183,-73.982635,40.782009
82C50C10C0374181AFC2EC29879292B8,AD48886455AD71DC8F7F190BF5E0C1AD,CMT,1,Y,2013-09-17 02:43:36,2013-09-17 03:02:33,1,1136,5.50,-74.003349,40.731754,-73.960953,40.672615
8B8D3A06CE1FAD14B5ADBE5BE40C77CC,7C058C6E314C64F67CA79563BBA7CD51,CMT,1,N,2013-09-19 10:40:42,2013-09-19 11:02:00,2,1277,2.60,-73.972107,40.756359,-73.97271,40.780945
31569CF28D4AA3D935E60C03044A3EA5,0C8DFC7D34A435758B8D8834AADF0451,CMT,1,N,2013-09-17 20:36:31,2013-09-17 21:05:21,1,1729,9.20,-73.959412,40.767452,-73.951668,40.714565
9D78BD7C28B0DE09FBD8D5438A17A006,47AE52E2F4424668ACA8DA18298B0AFE,CMT,1,N,2013-09-20 21:17:27,2013-09-20 21:30:09,1,762,2.50,-73.991341,40.749588,-73.962662,40.762234
BF0079F9117DFBDC6E5C7100B42E7E46,6BAC3AF41AF123128F96E7A9B4F2823D,CMT,1,N,2013-09-20 19:55:26,2013-09-20 20:03:09,1,463,1.40,-73.995811,40.744305,-73.982361,40.73119
0A5CC570753110C2E2B47FEF161CD4A0,5602F8138E47F81FBA08BE690399712D,CMT,1,N,2013-09-22 18:58:27,2013-09-22 19:43:22,3,2694,10.50,-74.008057,40.742229,-74.012024,40.62302
D277A71313737A0B26C746F806BE2A20,EE2E8DE795BE8CB8F45F63EB57114ED5,CMT,1,N,2013-09-19 20:52:36,2013-09-19 21:10:51,1,1095,3.00,-73.972214,40.753937,-74.008034,40.74844
C19C180563B1F7FA93B8A7AD9EB20737,6F86E7A2BFA68C2CD3551C1CA20A66C3,CMT,1,N,2013-09-18 23:06:10,2013-09-18 23:13:46,1,456,1.80,-73.982269,40.768444,-73.958107,40.770386
5803D6EAD49AEAA82063A7DDCE35CD04,39DCDEEB67F027BF7A155C3E0EC6ACED,CMT,1,N,2013-09-22 22:54:06,2013-09-22 23:05:19,1,673,3.10,-73.956108,40.771793,-73.987152,40.738903
1EAF07CA290D1072933200CD1C606735,430134EDEC51E4F5544A4BE2FA656011,CMT,1,N,2013-09-16 22:35:52,2013-09-16 22:43:41,1,468,1.30,-73.979004,40.763931,-73.996735,40.76107
39AC06174E0C41C05AEA1C1227FD5907,716260BD273D87051F0AAB7BBBB2C838,CMT,1,N,2013-09-18 23:11:46,2013-09-18 23:26:47,1,901,3.80,-73.995232,40.765621,-73.948822,40.774944
9469A9B2F3F7CE6268CB44E9152C6763,B1569D022067DA0B26AA20C477AD91EE,CMT,1,N,2013-09-16 18:44:12,2013-09-16 18:59:16,1,903,2.00,-73.971214,40.751331,-73.994705,40.734535
F35792DCBBF75BACC550051F35D9514A,6FB718922189D7D203F9D9DEFB0DC385,CMT,1,N,2013-09-22 03:30:02,2013-09-22 03:41:46,2,704,2.90,-73.999825,40.715183,-74.000946,40.748184
397353341E5B699B4B1A648060B5E18F,F15805619FAD1677A3FF9B339B436B45,CMT,1,N,2013-09-17 20:29:50,2013-09-17 20:43:25,1,815,3.40,-73.971985,40.763706,-73.968307,40.79995
CFF4B9D69E52BC51C42EA36E94CC5AB4,054825EB57F7E31A63CCD13A908B0767,CMT,1,N,2013-09-18 09:22:05,2013-09-18 09:23:31,1,86,.40,-73.979591,40.746487,-73.98336,40.742146
3501E4969EB4D9D4B81475090EF047CC,FE470CBAE94ACE6FD72B7C3DF41FD1F7,CMT,1,N,2013-09-17 02:35:53,2013-09-17 02:54:11,1,1098,5.00,-73.985062,40.753769,-74.016197,40.704983
5D4E476EE2AE950A52CF7827497A745C,FDEF27B23B043D355AA496F25E2F21D7,CMT,1,N,2013-09-22 02:17:07,2013-09-22 02:30:09,1,782,4.50,-73.973305,40.685932,-74.002266,40.738747
7237EC7ABD6114EDDC87A3AA846F8418,69850223D3E848C3E8112B88B54200C7,CMT,1,N,2013-09-21 18:07:43,2013-09-21 18:25:02,1,1038,2.40,-73.976814,40.74754,-74.001335,40.737022
FA4B4883D9AD7B4F602E5D1137B6A187,D5C5282D46D1F0A82F26B62ABFDA9ACF,CMT,1,N,2013-09-22 19:26:28,2013-09-22 19:48:10,1,1302,5.40,-73.979202,40.757137,-74.005638,40.708996
F80F2EE5CFDD4504B96815D8E96F342E,7B67763A4B4F101CBD82431BA6EE6A1D,CMT,1,Y,2013-09-22 20:09:21,2013-09-22 20:15:27,1,365,1.20,-73.987854,40.738499,-73.991066,40.724052
45CDFC98E1BCC488FF3F9CF0BD643B83,DCDB01DF77F8483E7E2E30294B32D58A,CMT,1,N,2013-09-22 14:02:40,2013-09-22 14:38:03,1,2121,12.00,-73.954712,40.77985,-74.01384,40.85577
0359F847453DD22B2CCFECCDB8468022,0F2A43F4875AB8FDBF411065AB42DBD6,CMT,1,N,2013-09-18 20:46:09,2013-09-18 20:54:43,1,514,.90,-73.988068,40.721348,-74.000328,40.727238
AA18EDC17891624683E30ADDFC6FD5FB,1E0D485733AC82690B2AF8E1EDC11803,CMT,1,N,2013-09-18 13:08:31,2013-09-18 13:21:53,1,802,1.70,-73.988754,40.736893,-73.973259,40.757458
4CBB969704082EACA26EB6AA13D5249A,C166260B96AD17AB420249B5BB10E5C5,CMT,1,N,2013-09-18 17:36:54,2013-09-18 17:44:34,1,459,1.40,-73.945435,40.774223,-73.957932,40.784668
CF5E6C783B1C09B69EA206BC33527417,482D7509CDA271B8D22DA03EE3BCF4B8,CMT,1,N,2013-09-21 00:48:16,2013-09-21 01:04:01,1,945,2.20,-73.98542,40.738499,-73.999512,40.714123
E245A2E55C81F0BEB86DB6C76C43CAC6,791856ACE79E7693E6E1BE132E4029B1,CMT,1,N,2013-09-22 22:07:34,2013-09-22 22:17:19,1,585,1.40,-73.99971,40.733624,-73.99749,40.721409
7DB6FC899BE002102E1DD5AB1C891FC8,3159F2207D37CDD96EB58DFCEE33A88D,CMT,1,N,2013-09-21 21:34:55,2013-09-21 21:43:35,3,519,2.20,-73.981445,40.780231,-73.953262,40.783497
4F4C929F16928EBB9F72238950A8824A,840B3884A75189D8FC7FF0E8B19BDE1B,CMT,1,N,2013-09-20 09:13:27,2013-09-20 09:20:32,1,424,1.70,-73.953468,40.767342,-73.96685,40.756668
D3E98EC047C899F4FEBCBD583927D7B9,9B4A87D256F9FF9C0A789F0275A571DA,CMT,1,N,2013-09-20 12:48:49,2013-09-20 13:07:31,1,1121,3.60,-73.954788,40.789364,-73.968956,40.753914
321A2920E73444C516E539F099DD9931,BD18603FDF2A548B8489CE2C60625D23,CMT,1,N,2013-09-22 21:15:23,2013-09-22 21:25:00,1,576,1.10,-73.989525,40.762596,-73.979019,40.752914
C1EF959C8FE0AB194898D1B9D583E287,C150C0DBC8517830775816FDD8281611,CMT,1,N,2013-09-16 08:31:57,2013-09-16 08:38:36,1,398,.60,-73.969482,40.757725,-73.975861,40.763779
F20D57AA7E06759B88A8F97182CAD8C7,DC1E589E9191341B8F553BC1E9DFA613,CMT,1,N,2013-09-17 00:39:17,2013-09-17 00:49:19,2,601,3.30,-73.989151,40.743778,-73.95723,40.771465
3C7B7B3375BB59D0062F46EBACC82B9E,0974C7B537AC82F8F9EDD03ED54C476A,CMT,1,N,2013-09-18 06:18:57,2013-09-18 06:28:00,1,543,2.70,-73.960403,40.762314,-73.994476,40.750126
7E64B77A336CD52A4A081F1B0066954C,6452FBD410A159B4A3E17C7EA4FE7293,CMT,1,N,2013-09-18 10:05:51,2013-09-18 10:18:50,1,779,1.30,-73.9786,40.745945,-73.998405,40.755932
90494EE35E7675AD3817C252565B2BFA,E92FE9545806883905BC35D1A5AB4D0A,CMT,1,N,2013-09-16 08:58:20,2013-09-16 09:19:41,1,1281,1.90,-73.967751,40.755951,-73.978935,40.772552
F7A46092A75A362687AA86EC0E32432E,9764133D80ABF5A4C23E2803D5782FC2,CMT,1,N,2013-09-19 09:09:12,2013-09-19 09:40:46,2,1893,2.60,-73.955353,40.776913,-73.978729,40.756351
1948C5FBB3E9E807D27074F528465F90,00C2CDB494E2163E6B83204FE5AAE516,CMT,1,Y,2013-09-16 19:01:51,2013-09-16 19:07:39,1,347,1.00,-73.976547,40.782726,-73.980377,40.770271
08538606A68B9A44756733917323CE4B,0C4638B3311E0A401BAEBB9882797292,CMT,1,N,2013-09-17 07:41:22,2013-09-17 07:52:01,1,639,1.90,-73.978973,40.772491,-73.993309,40.752167
8B33395C21FEC0D0EF863900942B58B2,7E2CA642275937A3BAE74EFA48A5E6E4,CMT,1,N,2013-09-20 21:11:07,2013-09-20 21:21:35,1,628,1.90,-73.979126,40.762489,-74.002823,40.752071
2EA4997738E09E791F0BF2A672325117,872448E9FA0A1D9DFAAE98EEB508EA7F,CMT,1,N,2013-09-16 13:03:41,2013-09-16 13:41:23,3,2261,11.20,-73.862709,40.768936,-73.980995,40.763893
287B316EE3F366BC28EE057CB274C181,55CA3F571F4D3C3582BB09BBE929A066,CMT,5,N,2013-09-22 17:18:47,2013-09-22 17:19:25,1,37,.00,-73.985664,40.763248,-73.985664,40.763248
CFA1D4C94BA29F526D082A2C077691D1,BBC79E268414803DDD0D86CA72772BE0,CMT,1,N,2013-09-17 18:46:48,2013-09-17 19:04:55,1,1087,2.60,-73.976563,40.765785,-74.004333,40.74242
9659AC9E034D046BEB708431B90695C8,9E0824BFB0C6846507CAE30185CC4817,CMT,1,N,2013-09-21 05:31:08,2013-09-21 05:39:40,1,512,5.50,-73.997665,40.756561,-73.955009,40.81995
B471B4206064A6F9FBDDB4BB45804AD1,F0DF63278FF6B506B10D4BC5343EC60B,CMT,1,N,2013-09-17 20:44:05,2013-09-17 21:15:29,1,1884,4.60,-73.98922,40.730766,-73.999207,40.675442
F18323158A93AE3C95A1607B08AC626D,0B9AA5D5DD4AE5722713C05BBD52F09D,CMT,1,N,2013-09-19 21:39:04,2013-09-19 21:50:58,2,714,2.70,-73.98642,40.765499,-73.957703,40.780766
5FDD82932010171E6B8B10D3D20C16A8,FEC0F30AC2F2D45BF1A43407446A2DE9,CMT,1,N,2013-09-22 13:16:25,2013-09-22 13:22:59,1,394,1.50,-73.983643,40.725945,-73.976715,40.74358
B0B78CD05C8A1737E24F87459FC04B33,FCDCCD966D9310609C294EF4D48A0436,CMT,1,N,2013-09-18 09:13:04,2013-09-18 09:39:50,1,1606,5.70,-74.009697,40.705093,-73.981712,40.756447
9F119B5BEB45DBE9BDBA33758BF7F8C4,AF1B34DB2A46F35D670BF3541D9B04D8,CMT,1,N,2013-09-22 02:07:17,2013-09-22 02:18:02,2,645,2.50,-73.995819,40.767185,-73.99501,40.741444
F8DF2C7A21C200E0FCC5718BD2DE30A6,3C727C7922F31F32A540964540EE9B4B,CMT,1,N,2013-09-17 20:34:33,2013-09-17 20:55:37,1,1264,8.30,-73.951698,40.770248,-73.990738,40.691261
8C37D696EF09DC967E88A358F9943846,41DC2BC7D6E4FF1533CA259B0C874EF6,CMT,1,N,2013-09-20 01:48:53,2013-09-20 02:10:07,1,1273,9.00,-74.007591,40.743034,-73.880417,40.756065
6EAF54E36DE57B708CE39CCDC3B408B8,0C7CA10DFDFE216ED483612AF7B874FC,CMT,1,N,2013-09-18 10:05:40,2013-09-18 10:14:51,3,550,2.00,-74.01506,40.717953,-74.008171,40.7449
5786542D53687B2DBCC12CE6060AB671,58510BC6621259A3682975D98A6A7549,CMT,1,N,2013-09-16 21:54:40,2013-09-16 22:05:39,1,658,1.70,0,0,0,0
3EF3B2DD3AFBC8AABDBF2BD9F37AD66E,293BA90E87942967432152E409048257,CMT,1,N,2013-09-18 16:13:01,2013-09-18 16:30:35,1,1053,1.00,-73.982498,40.749435,-73.971146,40.76112
C5E4200529DF333ED19DDBDDEFC26988,3C086AFB679BDEB5813CCB20A4072905,CMT,1,N,2013-09-19 20:39:34,2013-09-19 21:06:14,1,1600,5.60,-73.947639,40.790359,-73.914192,40.834946
187643D6E9EC700239A57247B31975C2,6D4A9B02565ED5B95086C2080B6C0FD5,CMT,1,N,2013-09-18 16:13:29,2013-09-18 16:19:43,1,373,1.50,-74.003784,40.748219,-73.999992,40.731297
546BDD8DB04690F1596714A1C6658E58,A2E6518C89137BFE5760FBF35CB25906,CMT,1,N,2013-09-21 09:18:34,2013-09-21 09:29:11,1,636,2.00,-73.994034,40.695591,-73.974014,40.688938
E65CCBDC839EBE91F26A10D85716847C,AE9F8CE110F7509F3C65A9E68187A18B,CMT,1,N,2013-09-21 23:47:28,2013-09-21 23:59:26,2,717,5.20,-73.976006,40.744671,-74.015907,40.704975
66C856B5859251D73EF257B8996F66DF,72FD25E4606FCC6D1EDCC7F5D5FAB4CD,CMT,1,N,2013-09-16 09:48:00,2013-09-16 10:00:11,1,730,2.30,-74.002518,40.726536,-74.005562,40.752357
0B3535D172F42F2E9754EDA7F7D4D9FA,76477673DF272D8258B0755BF8A60CEA,CMT,1,N,2013-09-16 08:49:39,2013-09-16 08:59:02,1,563,1.60,-73.97316,40.75341,-73.985687,40.734348
02A8A528669800A6A4F2338F7BECE8B5,2F6318E01F0F95422BA65C57A755142F,CMT,1,N,2013-09-16 16:09:37,2013-09-16 16:17:48,1,491,.80,-74.000351,40.758179,-73.991798,40.755814
867D18559D9D2941173AD7A0F3B33E77,14DFD2B14E538F1230FA1504342EB0B7,CMT,1,N,2013-09-22 14:14:29,2013-09-22 14:25:06,1,637,1.60,-73.981796,40.761101,-74.001015,40.747143
FFAE711E9DD14336199F6A74DD849466,9A42710AEC137A665D98AAF50012AA16,CMT,1,N,2013-09-18 17:38:58,2013-09-18 17:50:46,1,707,.60,-73.984283,40.76495,-73.990959,40.760902
11DC93DD66D8A9A3DD9223122CF99EFD,3F2D05DE8D83086310958C09A7027E2A,CMT,1,N,2013-09-21 12:41:12,2013-09-21 12:55:54,1,882,3.20,-73.987778,40.718525,-73.996719,40.689865
E8603093528B73721E1482B177D32652,917A9745A1EC777DDDA01CB3E9B524FF,CMT,1,N,2013-09-22 16:35:00,2013-09-22 17:06:55,1,1914,3.00,-73.995628,40.759296,-73.991585,40.727455
5BBB307D91720F38846035B9FA26245C,0333B0B7B9F8C5D6E1CAD5E8D8FF9F76,CMT,1,N,2013-09-22 11:32:21,2013-09-22 11:40:25,2,483,.70,-73.988205,40.71891,-73.998222,40.722153
859015006B86E24555926C8FF4BAF9DC,412C17164783AC06A7DABC8162B4B334,CMT,1,N,2013-09-18 11:15:17,2013-09-18 11:24:27,2,549,.90,-74.010841,40.710861,-74.007988,40.723137
3932F94A3EEC2B46F8F3BEF17CF0FE6C,5B34A2589D1D2106FC0C47564A4833F0,CMT,1,N,2013-09-16 12:02:38,2013-09-16 12:12:09,1,571,.90,-73.954796,40.767345,-73.96843,40.765167
A92B9F3D241070E863F97EED4F4821C7,316C4F10714A310EEC3E2902D17EE175,CMT,1,N,2013-09-21 12:49:58,2013-09-21 12:55:50,1,351,2.10,-73.95433,40.778244,-73.938553,40.804863
87936C7CB191CEDE3125F18D0CE65F6B,DF61552DC9299B4DACFDAF6914B3596B,CMT,1,N,2013-09-21 08:58:25,2013-09-21 09:22:22,1,1437,11.50,-73.981331,40.729088,-73.861488,40.768238
D5A684A17ECBAC303264427F4C9879C3,A1B3A791CC51BD4F1993264503FE9D2C,CMT,1,N,2013-09-20 01:12:15,2013-09-20 01:25:38,1,803,1.40,-74.004196,40.730396,-73.988838,40.718674
6A6441C416338FF75BAD3A7909388F38,E72F1FD2C109699A28690B74FC0A88EF,CMT,1,N,2013-09-18 05:47:04,2013-09-18 05:52:04,1,299,1.20,-73.987526,40.738323,-74.005692,40.740253
C938DF55A3A68D669BFE31ACBFD57DAE,40DE509B6ACAAE4CCE0752D5D92A2F9B,CMT,1,N,2013-09-20 17:10:54,2013-09-20 17:14:35,1,220,.80,-73.987068,40.728378,-73.98584,40.735107
582D542D896A38848AB38389BA653345,802218AB361F2653400333AEF4E68B6C,CMT,1,N,2013-09-22 16:10:28,2013-09-22 16:24:51,4,862,7.50,-73.951271,40.785931,-73.870255,40.77319
9CB2A00FA2E927E700A918469A734CB7,FC119E93828A16369B01C29C8AF7D97D,CMT,4,N,2013-09-22 15:21:51,2013-09-22 16:17:09,4,3317,24.30,-73.789841,40.647141,-73.826912,40.940186
836BF1EEB8CBF66B2A1FF6F519403265,7895E8BDFDB5AE3C913D9AFEF756B75E,CMT,1,N,2013-09-16 20:59:47,2013-09-16 21:13:10,2,802,4.20,-74.000725,40.747078,-73.964684,40.792686
F0C30DB188971047162E7EF1D07DB1A5,CC86A24846666CC48BA1955932A743DA,CMT,1,N,2013-09-21 14:16:15,2013-09-21 14:35:07,1,1131,1.60,-73.970116,40.763065,-73.984322,40.776493
A735717A4EDABC04E1E1AA28EE0CCA23,0F8A319EEB1E15A058EBE9EDE532F222,CMT,1,N,2013-09-21 19:15:47,2013-09-21 19:37:44,1,1317,4.30,-74.006554,40.731766,-73.979019,40.783527
2EDDAA6087801D4DD15164BBED62E548,3E9C0F1728732BACD45E8524C3650CFB,CMT,1,N,2013-09-21 12:23:31,2013-09-21 12:36:21,2,769,2.80,-73.995529,40.716927,-73.987785,40.749416
21C5686AD4CE0C9582C570FF4AC03401,8B07B3A434FB86133B31D06FB4736A23,CMT,1,N,2013-09-16 02:20:26,2013-09-16 02:27:51,1,445,3.60,-73.99176,40.726074,-73.959473,40.771156
302011C4008AD527D65AE9FDCC3C5023,282F0B5DBD744BEF2963237116DB638A,CMT,1,N,2013-09-17 12:07:54,2013-09-17 12:16:28,1,513,1.10,-73.996498,40.732159,-73.991753,40.744358
